word,start,end,sentence,sense,pos_tag
lose,295,299,and though richard nixon 's scandal be distant and different from this one he understand that lesson in the end so you be lean and mean and resourceful he say and you continue to walk on the edge of the precipice because over the year you have become fascinate by how close you can walk without lose your balance,0,VB
lose,74,78,some auto executive fear that continue successive incentive program could lose their ability to stimulate demand,0,VB
lose,70,74,and play field as material life be just a game of base ball so win or lose with a smile,0,VB
lose,43,47,sometimes she seem the lonely empress of a lose kingdom other time she simply seem tired and old like dear,0,JJ
lose,21,25,i keep hear the word lose art and,0,VB
lose,97,101,there be a guy in rhode island who use somebody else 's mantra and he get edgy and irritable and lose energy,0,VB
lose,65,69,the result of this kind of course be that these youngster be not lose to the trade as they would be in most other city,0,VB
lose,3,7,he lose a stroke at the sixth hole another at the eighth two more on the <nul>,0,VB
lose,19,23,' ' parable of the lose sheep // luke 15 1-7 // gullah translation by the sea island translation team 1,0,JJ
lose,135,139,luke start out as the pitcher and while i sit there watch he hurl one pitch after another past walter who flail at the ball so hard he lose his balance once or twice and go down in the mud,0,VB
lose,57,61,what about athlete who refuse to use drug and presumably lose see their career destroy because they be play by the rule,0,VB
lose,55,59,with health care cost skyrocket it be important not to lose sight of what this debate be ultimately about money,0,VB
lose,77,81,far along the road the bloomington courthouse provide a scene for lincoln 's lose speech so-called because spellbound reporter enrapture by his lyricism forget to take note,0,JJ
lose,133,137,yet stroke have no pink ribbon no symbol to remind us of the risk to teach us to protect ourselves or to remember the live damage or lose,0,VB
lose,67,71,this work well in the beginning but it be obvious that steam be be lose out of the top jam jar and out of the lid of the teapot,0,JJ
lose,38,42,we have a long way to go before it be lose mr.- dinn,0,JJ
lose,137,141,// alas rivier start pour in threes and caltech start spit out turnover and when carlson 's last-second 30-footer just miss caltech have lose its 181st straight ncaa game 55-54,0,VBN
lose,43,47,despite her sugar habit she do n't need to lose weight,0,VB
lose,116,120,as can be see the story rousseau have to tell be a story of the fall mankind forfeit its pristine happiness when it lose the onetime equilibrium of man and man,0,VBD
lose,32,36,meanwhile the muslim world have lose much of its economic power when the cold fusion breakthrough after the fiasco of its premature announcement have bring the oil age to a sudden end,0,VBN
lose,28,32,school in england we almost lose him for better thing,0,VBP
lose,132,136,there be and this sentence be the threshold of plausibility that i will ask you to cross if you dare to read the rest of my story a lose civilization in the water,0,JJ
lose,33,37,like develop a drug search for a lose plane can take year of methodical research and lead down numerous false path,0,JJ
lose,265,269,david and tom gardner dedicate to educate amusing and enriching individual in search of financial truth brother david and tom gardner take the name from a tradition in elizabethan drama where only the court jester - the fool - could tell the king the truth without lose his head,0,VB
lose,29,33,again the street darken come lose in absolute blackness,0,VBP
lose,7,11,win or lose it would be a win season but most people -- even my father and coach bob -- think that this year 's dairy team have a chance of go all the way undefeated and with a last-game victory over exeter a team the dairy school have never beat,0,VB
lose,51,55,i think how when quentin have another crack-up and lose this place zim would get the ten percent again and again and again each time,0,VB
lose,59,63,"say ashlock i spend $33,000 for a floor get three aba game lose $7,500 on each one -- and do n't meet a gentleman in the whole mess",0,VB
lose,71,75,the name alone have change and with it of course the point of view the lose god have now to be seek below not above,0,NN
language,84,92,nowadays oilmen and their associate would no more say what pratt do than sing dirty language to the tune of the yellow rose of texas,1,NN
language,125,133,-- last year utah senator orrin hatch release two cd my god be love and freedom 's light with music by janice kapp perry and language by himself,1,NN
