word,start,end,sentence,sense,pos_tag,original_sense
neighborhood,248,260,p29 any point along the southern two-thirds of the propose pipeline route could be subject to an earthquake of magnitude great than 7.0 on the richter scale and it be almost a certainty that one or more large-magnitude earthquake will occur in the neighborhood of this portion of the propose route during the lifetime of the pipeline,1,NN,vicinity
neighborhood,40,52,if it work any vampire in the immediate neighborhood should die almost instantly,1,NN,vicinity
neighborhood,90,102,and as miami expand toward it millions of floridian would probably make their home in the neighborhood,1,NN,vicinity
neighborhood,69,81,on an ordinary return from the moon the lunar module be leave in the neighborhood of the,1,NN,vicinity
neighborhood,49,61,shot - camp as buck the single live thing in the neighborhood come into it from live in the wild,1,NN,vicinity
neighborhood,46,58,***** almost every man woman and child in the neighborhood of pleasant river be on the way to the circus boomer 's grand six-in-one universal consolidated show brilliant constellation of fix star shine,1,NN,vicinity
neighborhood,81,93,all nonresident ottoman subject all jew be to depart jaffa and settlement in its neighborhood,1,NN,vicinity
neighborhood,62,74,in central china the han river be the demarcation between the neighborhood of p.-a tabulaeformis and that of p.-a massoniana,2,NN,region
neighborhood,66,78,instead of be deep and clear and sweet as the natural lake of the neighborhood sir john 's be warm murky and foul-smelling,2,NN,region
neighborhood,188,200,baker call shevardnadze back to say that bush be interested in pursue the matter and that-officially this time-the united state have no problem with a soviet naval or land presence in the neighborhood,2,NN,region
neighborhood,133,145,unfortunately there be insufficient data with which to assess the relationship between urban population growth and violence in other neighborhood of the world,2,NN,region
neighborhood,85,97,an armed enemy who could not be touch one who know there be more than outlaw in this neighborhood,2,NN,region
neighborhood,108,120,tip some rider like to tilt the nose of the saddle down slightly 1-2 degree to avoid numbness in the nether neighborhood,2,NN,region
neighborhood,125,137,the lesson from el salvador and honduras be that friend can not be take for grant and secretary of state can not leave whole neighborhood to subordinate,2,NN,region
neighborhood,111,123,hayden conclude that a management plan be need that would take into account the entire great plain ecosystem a neighborhood extend from mexico into canada and bound on the west by the rocky,2,NN,region
neighborhood,126,138,my suspicion be that we be go to learn a lot of thing about star formation and protoplanetary disk because submillimeter be a neighborhood that be pretty good for track that kind of activity,2,NN,region
neighborhood,12,24,it lie in a neighborhood that before the civil war flee slave and their smuggler pass through,2,NN,region
neighborhood,150,162,since the introduction of now account in new england banker lave become more cost conscious and the erosion of membership have proceed faster in that neighborhood than in the rest of the nation,2,NN,region
neighborhood,99,111,where be all of the patriotism we have when all of our serviceman and woman be in the persian gulf neighborhood,2,NN,region
neighborhood,70,82,of household size and to adjust for variation in the sample relate to neighborhood race sex age and <nul>,2,VB,region
neighborhood,10,22,among the neighborhood be still industrialize economy the pacesetter flourish mainly in industry hand down from japan korea the u.s.- and europe,2,NN,region
neighborhood,224,236,several battlefield expert work alone or with association be most generous in share information with us and we meet man of all age some in their twenties who have spend month explore note and photograph the remnant in their neighborhood,2,NN,region
neighborhood,127,139,since it be difficult to attract laborer or immigrant from central mexico or from spain to this vast undeveloped and dangerous neighborhood the spaniard attempt to enslave the local population most of whom be tarahumara whose way of life be predominantly nomadic,2,NN,region
